Processed,Method,URI,Flags
false,GET,http://twiki.org/cgi-bin/view/Know/OsHPUX,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/Know/OsLinux,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/Know/OsSolaris,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/Know/OsWin,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/Know/OsVersion,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/WebTopicEditTemplate,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/ExampleTopicTemplate,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/Main/DavidLeBlanc,Out of Scope
false,GET,http://www.google.com/,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/WelcomeGuest,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/WebTopicList,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/WebIndex,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/Plugins/SkinPackagingHowTo,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/TWikiSkins?skin=print,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/TWikiSkins?skin=plain,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/TWikiFAQ,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/TWikiFaqTemplate,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/Know/IncorrectDllVersionW32PTH10DLL,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/Know/WinDoze95Crash,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/DeleteOrRenameATopic,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/EditDoesNotIncreaseTheRevision,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/GnuGeneralPublicLicense,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/SearchDoesNotWork,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/SimultaneousEdits,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/TWikiDownload,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/WhatIsWikiWiki,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/TWikiUpgradeGuide,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/MainFeatures,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/TWikiTopics,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/TWikiTutorial,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/TWikiUpgradeTo01Dec2000,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/InstantEnhancements,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/StartingPoints,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/TWikiGlossary,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/WabiSabi,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/WebSiteTools,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/WikiReferences,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/YouAreHere,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/TWikiMetaData?raw=debug,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/EmptyPlugin,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/Plugins/PluginPackage,Out of Scope
false,GET,http://www.microsoft.com/ntserver/partners/findoffering/serversolutions/Maintnce.asp,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/TemplateWeb,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/StandardColors,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/TWiki/SiteMap,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/Codev/CairoRelease,Out of Scope
false,GET,http://twiki.org/cgi-bin/view/Main/GrantBow,Out of Scope
true,GET,http://192.168.223.121/phpMyAdmin/phpmyadmin.css.php?js_frame=right&nocache=2457687151&token=56b6734565ccec034122acaa4f27794b,
true,POST,http://192.168.223.121/phpMyAdmin/index.php,
true,POST,http://192.168.223.121/phpMyAdmin/index.php,
false,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/warning.gif,Out of Scope
false,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/help.gif,Out of Scope
false,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/tip.gif,Out of Scope
false,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/new.gif,Out of Scope
false,GET,http://twiki.org/p/pub/TWiki/FileAttachment/Smile.gif,Out of Scope
true,GET,http://192.168.223.121/p/pub/icn/txt.gif,
true,GET,http://192.168.223.121/p/pub/icn/bmp.gif,
true,GET,http://192.168.223.121/p/pub/TWiki/TWikiTemplates/testscreen.gif,
true,GET,http://192.168.223.121/apache,
true,GET,"http://192.168.223.121/usr/bin/rcs.exe,",
true,GET,http://192.168.223.121/twiki,
true,GET,http://192.168.223.121/apache/conf/httpd.conf,
true,GET,http://192.168.223.121/twiki/lib/TWiki.cfg,
true,GET,http://192.168.223.121/twiki/bin,
true,GET,http://192.168.223.121/.profile,
true,GET,"http://192.168.223.121/apache/logs/error_log,",
true,GET,"http://192.168.223.121/twiki/data/log*.txt,",
true,GET,http://192.168.223.121/twiki/data/debug.txt.,
true,GET,http://192.168.223.121/twiki/data/warning.txt,
true,GET,http://192.168.223.121/bin/oops/Sandbox/TestTopic2?param1=WebHome&param2=WebNotify&template=oopstest,
false,GET,http://example.com/,Out of Scope
false,GET,http://example.com/cgi-bin/view.pl/Main/WebNotify,Out of Scope
false,GET,http://twiki.org/cgi-bin,Out of Scope
false,GET,http://example.com/cgi-bin/oops.pl/,Out of Scope
true,GET,http://192.168.223.121/pub,
true,GET,http://192.168.223.121/%5Ehttp.*?%5C/oops/,
true,GET,http://192.168.223.121/$1BugResolved/;,
true,GET,http://192.168.223.121/b,
true,GET,http://192.168.223.121/code,
false,GET,http://twiki.org/cgi-bin/view/Main/WebNotify,Out of Scope
true,GET,http://192.168.223.121/a,
true,GET,http://192.168.223.121/twiki/data,
true,GET,http://192.168.223.121/htdocs/twiki/pub,
true,GET,http://192.168.223.121/phpMyAdmin/index.php?token=56b6734565ccec034122acaa4f27794b,
true,GET,http://192.168.223.121/home/httpd/twiki,
true,GET,http://192.168.223.121/home/httpd/twiki/bin,
true,GET,http://192.168.223.121/etc/httpd/httpd.conf,
true,GET,http://192.168.223.121/home/httpd/html,
true,GET,"http://192.168.223.121/twiki/bin/,",
true,GET,http://192.168.223.121/etc/rc.d/rc5.d/S85httpd,
false,GET,http://yourdomain.com/twiki/bin/,Out of Scope
true,GET,http://192.168.223.121/twiki/bin/,
true,GET,http://192.168.223.121/usr/bin/perl.,
false,GET,http://yourdomain.com/twiki/bin/testenv.,Out of Scope
true,GET,"http://192.168.223.121/*.txt,v",
false,GET,http://yourdomain.com/twiki/bin/view,Out of Scope
false,GET,http://yourdomain.com/twiki/,Out of Scope
true,GET,http://192.168.223.121/urlpathto/twiki/index.html,
false,GET,http://yourdomain.com/urlpathto/twiki/bin/view,Out of Scope
true,GET,http://192.168.223.121/filepathto/twiki/data/.htpasswd,
true,GET,http://192.168.223.121/urlpathto/twiki/bin/oops/TWiki/TWikiRegistration?template=oopsauth,
true,GET,http://192.168.223.121/cygwin,
true,GET,http://192.168.223.121/twiki/bin/view/TWiki/WebHome,
true,GET,http://192.168.223.121/twiki/bin/view/Know/WebHome,
true,GET,http://192.168.223.121/twiki/bin/view/Sandbox/WebHome,
true,GET,http://192.168.223.121/twiki/bin/view/Main/TWikiUsers,
true,GET,http://192.168.223.121/twiki/bin/view/Main/TWikiGroups,
true,GET,http://192.168.223.121/twiki/bin/view/Main/OfficeLocations,
true,GET,http://192.168.223.121/twiki/bin/view/Main/WebChanges,
true,GET,http://192.168.223.121/twiki/bin/view/Main/WebIndex,
true,GET,http://192.168.223.121/twiki/bin/view/Main/WebSearch,
true,GET,http://192.168.223.121/twiki/bin/view/TWiki/WelcomeGuest,
true,GET,http://192.168.223.121/twiki/bin/view/Main/WebPreferences,
true,GET,http://192.168.223.121/twiki/bin/view/TWiki/TWikiRegistration,
true,GET,http://192.168.223.121/twiki/bin/view/TWiki/StartingPoints,
true,GET,http://192.168.223.121/twiki/bin/view/TWiki/WebChanges,
true,GET,http://192.168.223.121/twiki/bin/view/TWiki/WebSearch,
true,GET,http://192.168.223.121/twiki/bin/view/TWiki/WebPreferences,
true,GET,http://192.168.223.121/twiki/bin/view/TWiki/TWikiForms,
true,GET,http://192.168.223.121/twiki/bin/view/Know/WebChanges,
true,GET,http://192.168.223.121/twiki/bin/view/Know/WebSearch,
true,GET,http://192.168.223.121/twiki/bin/view/Know/WebPreferences,
true,GET,http://192.168.223.121/twiki/bin/view/Sandbox/WebChanges,
true,GET,http://192.168.223.121/twiki/bin/view/Sandbox/WebSearch,
true,GET,http://192.168.223.121/twiki/bin/view/Sandbox/WebPreferences,
true,GET,http://192.168.223.121/twiki/bin/view/Main/WebTopicList,
true,GET,http://192.168.223.121/twiki/bin/view/Main/WebNotify,
true,GET,http://192.168.223.121/twiki/bin/view/Main/WebStatistics,
true,GET,http://192.168.223.121/twiki/bin/view/TWiki/TWikiPreferences,
true,GET,http://192.168.223.121/twiki/bin/view/TWiki/TWikiSite,
true,GET,http://192.168.223.121/twiki/bin/view/TWiki/TWikiFAQ,
true,GET,http://192.168.223.121/twiki/bin/view/TWiki/TWikiDocumentation,
true,GET,http://192.168.223.121/twiki/bin/view/TWiki/TWikiHistory,
true,GET,http://192.168.223.121/twiki/bin/view/TWiki/GoodStyle,
true,GET,http://192.168.223.121/twiki/bin/view/TWiki/TextFormattingRules,
true,GET,http://192.168.223.121/twiki/bin/view/TWiki/TextFormattingFAQ,
true,GET,http://192.168.223.121/twiki/bin/edit/Main/WebHome?t=1758043376,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/etc/passwd,
true,GET,http://192.168.223.121/twiki/bin/attach/Main/WebHome,
true,GET,http://192.168.223.121/twiki/bin/search/Main/SearchResult?regex=on&scope=text&search=Web%20*Home%5B%5EA-Za-z%5D,
true,GET,http://192.168.223.121/twiki/bin/view/Main/WebHome?skin=print,
true,GET,http://192.168.223.121/twiki/bin/rdiff/Main/WebHome,
true,GET,http://192.168.223.121/twiki/bin/rdiff/Main/WebHome?rev1=1.20&rev2=1.19,
true,GET,http://192.168.223.121/twiki/bin/view/Main/WebHome?rev=1.19,
true,GET,http://192.168.223.121/twiki/bin/rdiff/Main/WebHome?rev1=1.19&rev2=1.18,
true,GET,http://192.168.223.121/twiki/bin/view/Main/WebHome?rev=1.18,
true,GET,http://192.168.223.121/twiki/bin/oops/Main/WebHome?param1=1.20&param2=1.20&template=oopsmore,
true,GET,http://192.168.223.121/twiki/bin/view/Main/PeterThoeny,
true,GET,http://192.168.223.121/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,
true,GET,http://192.168.223.121/twiki/pub/TWiki/TWikiLogos/twikiRobot131x64.gif,
true,GET,http://192.168.223.121/twiki/bin/view/Main/WebHome?topic=ZAP,
true,GET,http://192.168.223.121/twiki/bin/search/Main/SearchResult?search=ZAP,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/twiki,
true,GET,"http://192.168.223.121/twiki/TWikiDocumentation.html/c,",
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/,
true,GET,"http://192.168.223.121/twiki/TWikiDocumentation.html/,",
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/cygdrive/z,
true,GET,http://192.168.223.121/twiki/bin/view,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/c/apache/Announcement,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/download/cygwin-dist,
true,GET,"http://192.168.223.121/twiki/TWikiDocumentation.html/apache/logs/error_log,",
true,GET,http://192.168.223.121/twiki/data/log*.txt.,
true,GET,http://192.168.223.121/twiki/data/.htpasswd,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/c/apache/logs/error_log,
true,GET,http://192.168.223.121/twiki/pub,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/bin/something,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/apache/conf/httpd.conf,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/cygwin/bin/perl,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/wikiHome.gif,
true,GET,http://192.168.223.121/view%25SCRIPTSUFFIX%25/%25WEB%25/%25TOPIC%25,
true,GET,http://192.168.223.121/view%25SCRIPTSUFFIX%25/%25INTURLENCODE,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/%25TOPIC%25,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/Files,
false,GET,http://localhost/bin/testenv,Out of Scope
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/www-data%5C:/,
true,GET,http://192.168.223.121/mutillidae/index.php?do=toggle-hints&page=login.php,
true,GET,http://192.168.223.121/mutillidae/index.php?do=toggle-security&page=login.php,
true,GET,http://192.168.223.121/mutillidae/images/back-button-128px-by-128px.png,
true,POST,http://192.168.223.121/mutillidae/index.php?page=login.php,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/image.gif,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/TWiki/LogoTopic/mylogo.gif,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/Sample.txt,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/%25WEB%25/OtherTopic/Sample.txt,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/Otherweb/OtherTopic/Sample.txt,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/Smile.gif,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/%5Ehttp.*?%5C/oops/,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/$1BugResolved/;,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/path/to/TWiki/bin;,
true,GET,http://192.168.223.121/statistics,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/dev/null,
true,GET,http://192.168.223.121/geturl,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/urlpath/to/TWiki/bin/statistics,
false,GET,http://mydomain.com/twiki/bin/statistics,Out of Scope
false,GET,http://mydomain.com/twiki/bin/statistics/Main,Out of Scope
false,GET,http://mydomain.com/twiki/bin/statistics/Main?logdate=200001,Out of Scope
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/bin/view/Web.TopicName,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/bin/view/Web/TopicName,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/verbatim,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/pre,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/view/,
true,GET,"http://192.168.223.121/twiki/TWikiDocumentation.html/edit/,",
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/attach/,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/home/httpd/twiki/bin/,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/home/httpd/twiki/,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/home/httpd/twiki/bin,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/Directory,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/home/httpd/twiki/pub,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/home/httpd/twiki/data,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/home/httpd/twiki/templates,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/home/smith/twiki/,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/home/smith/twiki/bin,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/home/smith/twiki/lib,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/home/smith/twiki/pub,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/home/smith/twiki/data,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/home/smith/twiki/templates,
true,GET,"http://192.168.223.121/twiki/TWikiDocumentation.html/*,v",
true,GET,http://192.168.223.121/mutillidae/index.php?do=toggle-security&page=show-log.php,
false,GET,http://ha.ckers.org/xss.html,Out of Scope
true,GET,http://192.168.223.121/mutillidae/script,
false,GET,http://some-ip/mutillidae/catch.php?cookie,Out of Scope
true,GET,http://192.168.223.121/mutillidae/var/www/mutillidae/show-log.php,
true,GET,http://192.168.223.121/mutillidae/var/www/mutillidae/index.php,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/title,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/view%25SCRIPTSUFFIX%25/%25WEB%25/%25TOPIC%25,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/head,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/a,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/td,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/b,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/font,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/tr,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/table,
true,GET,http://192.168.223.121/twiki/TWikiDocumentation.html/body,
true,GET,http://192.168.223.121/mutillidae/index.php?do=toggle-security&page=captured-data.php,
true,GET,http://192.168.223.121/mutillidae/index.php?do=toggle-security&page=credits.php,
true,GET,http://192.168.223.121/mutillidae/index.php?forwardurl=http://www.irongeek.com/&page=redirectandlog.php,
true,GET,http://192.168.223.121/mutillidae/index.php?forwardurl=http://www.owasp.org&page=redirectandlog.php,
true,GET,http://192.168.223.121/mutillidae/index.php?forwardurl=http://www.issa-kentuckiana.org/&page=redirectandlog.php,
true,GET,http://192.168.223.121/mutillidae/index.php?forwardurl=http://www.owasp.org/index.php/Louisville&page=redirectandlog.php,
true,GET,http://192.168.223.121/mutillidae/index.php?forwardurl=http://www.pocodoy.com/blog/&page=redirectandlog.php,
true,GET,http://192.168.223.121/mutillidae/index.php?forwardurl=http://www.room362.com/&page=redirectandlog.php,
true,GET,http://192.168.223.121/mutillidae/index.php?forwardurl=http://www.isd-podcast.com/&page=redirectandlog.php,
true,GET,http://192.168.223.121/mutillidae/index.php?forwardurl=http://pauldotcom.com/&page=redirectandlog.php,
true,GET,http://192.168.223.121/mutillidae/index.php?forwardurl=http://www.php.net/&page=redirectandlog.php,
false,GET,http://192.168.223.121/mutillidae/index.php?forwardurl=https://addons.mozilla.org/en-US/firefox/collections/jdruin/pr/&page=redirectandlog.php,User Rules
true,GET,http://192.168.223.121/mutillidae/images/refresh-button-48px-by-48px.png,
true,GET,http://192.168.223.121/mutillidae/images/delete-icon-256-256.png,
true,GET,http://192.168.223.121/mutillidae/var/www/mutillidae.,
true,GET,http://192.168.223.121/mutillidae/var/www/mutillidae/captured-data.php,
true,GET,http://192.168.223.121/mutillidae/index.php?do=toggle-security&page=user-info.php,
false,GET,https://addons.mozilla.org/en-US/firefox/addon/4510,Out of Scope
true,GET,http://192.168.223.121/mutillidae/*,
true,GET,http://192.168.223.121/mutillidae/index.php?page=user-info.php&password=ZAP&user-info-php-submit-button=View+Account+Details&username=ZAP,
true,GET,http://192.168.223.121/mutillidae/index.php?do=toggle-security&page=register.php,
true,POST,http://192.168.223.121/mutillidae/index.php?page=register.php,
true,GET,http://192.168.223.121/mutillidae/index.php?do=toggle-security&page=view-someones-blog.php,
false,GET,http://localhost/mutillidae/index.php?page=add-to-your-blog.php,Out of Scope
true,GET,http://192.168.223.121/mutillidae/images/add_icon.png,
false,GET,http://localhost/mutillidae/index.php?input_from_form=hi%20there%20monkeyboy&page=add-to-your-blog.php,Out of Scope
